# Mass[Msun] Znpmu[1e-61 erg]
1.0235912746442886, 18.711391363215988
1.0368460690174561, 18.3550614589558
1.050100863390624, 17.99393243224943
1.0633556577637915, 17.644801211658518
1.076610452136959, 17.314866480852324
1.0898652465101266, 16.980132627599954
1.1031200408832944, 16.662195702909216
1.116374835256462, 16.356256584333934
1.1296296296296298, 16.05271702698174
1.1428844240027973, 15.761175275744996
1.156139218375965, 15.474432646954437
1.1693940127491325, 15.20208738550242
1.1826488071223002, 14.927342562827317
1.195903601495468, 14.666995107490756
1.2091583958686356, 14.413846335823465
1.2224131902418032, 14.160697564156173
1.2356679846149707, 13.917147037381248
1.2489227789881385, 13.666397826937047
1.262177573361306, 13.439644228723754
1.2754323677344739, 13.215290191733551
1.2886871621076414, 12.993335715966438
1.301941956480809, 12.780979485091692
1.3151967508539766, 12.571022815440031
1.3284515452271444, 12.365865268234558
1.3417063396003122, 12.163107282252167
1.3549611339734797, 11.965148418715959
1.3682159283466473, 11.771988677625938
1.3814707227198149, 11.581228497759003
1.3947255170929826, 11.400066562784435
1.4079803114661502, 11.218904627809863
1.421235105839318, 11.037742692835291
1.4344899002124856, 10.870978125199265
1.4477446945856531, 10.697014873893963
1.4609994889588207, 10.530250306257937
1.4742542833319885, 10.361086177398818
1.4875090777051563, 10.196721170985885
1.5007638720783238, 10.046753531911488
1.5140186664514914, 9.887187647944735
1.527273460824659, 9.742019131316521
1.5405282551978268, 9.589651931019038
1.5537830495709943, 9.439684291944644
1.5670378439441621, 9.301714458985707
1.5802926383173297, 9.156545942357496
1.5935474326904973, 9.020975670621645
1.6068022270636648, 8.880606276439615
1.6200570214368326, 8.75703381081922
1.6327093251566744, 8.651032453183873
1.6477715914898194, 8.488184206457632
1.6721724629495145, 8.256826511864645
1.6875359746093226, 8.083872952473175
1.7007907689824902, 7.96509960929896
1.7140455633556577, 7.853524949794018
1.7273003577288253, 7.72515336172744
1.7405551521019929, 7.603980457330138
1.7538099464751609, 7.485207114155919
1.7670647408483284, 7.373632454650977
1.780319535221496, 7.257258672699855
1.7935743295946636, 7.145684013194913
1.8068291239678311, 7.034109353689971
1.8200839183409987, 6.927333816631208
1.8333387127141667, 6.820558279572449
1.8465935070873343, 6.708983620067503
1.8598483014605018, 6.604607644231834
1.8731030958336694, 6.5002316683961645
1.8857553995535112, 6.44006193012185
1.9056375911132628, 6.259742310259746
1.9188923854864304, 6.155366334424077
1.9291347265929693, 6.108851383225026
1.946205295103867, 5.969471108586944
1.959861749912585, 5.861326274588809
1.9731165442857526, 5.74255293141459
1.9857688480055944, 5.649749160506243
